chrom chromStart chromEnd name score strand signalValue pValue qValue
17199 chr8 29260200 29260799 . 500 . 3.3835965441 0.000777278781929 0.000838269635255
17200 chr8 29350800 29351799 . 500 . 4.65244524814 1.40348592436e-09 2.94004494921e-09
17201 chr8 29356400 29357399 . 500 . 9.13571066907 5.01293208354e-13 1.51075901442e-12
17202 chr8 29369000 29370599 . 500 . 5.28686960015 9.26727105862e-12 2.46636263239e-11
17203 chr8 29371200 29371999 . 500 . 10.1507896323 8.15826110179e-14 2.63757851381e-13
17204 chr8 29378200 29378599 . 500 . 35.527763713 4.72872296634e-11 1.16220480428e-10
17205 chr8 29386400 29387599 . 500 . 7.33112584555 6.70591520176e-09 1.31754538184e-08
17206 chr8 29449400 29449799 . 500 . 13.9573357444 5.8010183301e-11 1.398718012e-10
17207 chr8 29499200 29500199 . 500 . 4.29456484443 1.59408576214e-05 2.02734595829e-05
17208 chr8 29521800 29523199 . 500 . 4.35033841384 8.62044800511e-08 1.48177315838e-07
17209 chr8 29527000 29527599 . 500 . 6.34424352018 8.88266590936e-07 1.33329565088e-06
17210 chr8 29528000 29528599 . 500 . 7.25056402307 2.44487312739e-07 3.85319560162e-07
17211 chr8 29532600 29533399 . 500 . 2.38842108995 0.00757133398734 0.00778908651802
17212 chr8 29594800 29595999 . 500 . 2.65854014179 0.00121399666015 0.00129418265632
17213 chr8 29628200 29629199 . 500 . 8.24751657624 1.54731276268e-09 3.20656982372e-09
17214 chr8 29629800 29631999 . 500 . 6.50284960819 5.87849996966e-21 3.36555533558e-20
17215 chr8 29661000 29661799 . 500 . 6.52550762076 1.42360680848e-10 3.32550048938e-10
17216 chr8 29662200 29662599 . 500 . 3.3835965441 0.000777278781929 0.000838269635255
17217 chr8 29685400 29686399 . 500 . 3.4893339361 0.00011274164595 0.000129536452504
17218 chr8 29816000 29816399 . 500 . 5.07539481615 9.62582844437e-05 0.000112077992068
17219 chr8 29832000 29832599 . 500 . 5.07539481615 1.70975605418e-05 2.15714928909e-05
17220 chr8 29833000 29833799 . 500 . 4.61399528741 1.72874790814e-05 2.16611598149e-05
17221 chr8 29848200 29848399 . 500 . 13.5343861764 1.42791367041e-08 2.64081889491e-08
17222 chr8 29939800 29940999 . 500 . 11.6734080771 2.85669015501e-18 1.34266608911e-17
17223 chr8 29952200 29953399 . 500 . 24.5310749447 1.82068708127e-31 2.17767179827e-30
17224 chr8 29970400 29971399 . 500 . 5.75211412497 2.84466734663e-09 5.8032686782e-09
17225 chr8 29994000 29995199 . 500 . 3.51373487272 1.98111594707e-06 2.80223453755e-06
17226 chr8 30012600 30014599 . 500 . 5.77544927355 7.25872284884e-16 2.80183982951e-15
17227 chr8 30106400 30107799 . 500 . 6.66145569619 4.11164748492e-12 1.12052954345e-11
17228 chr8 30111400 30112199 . 500 . 4.29456484443 1.59408576214e-05 2.02734595829e-05
17229 chr8 30137000 30138399 . 500 . 8.37440144664 1.31580667279e-20 7.34439424531e-20
17230 chr8 30337600 30337999 . 500 . 10.1507896323 1.59457446989e-07 2.63119518767e-07
17231 chr8 30397200 30398199 . 500 . 3.28407899868 0.000195325917788 0.000221088803945
17232 chr8 30514600 30515599 . 500 . 12.970453419 2.75154513798e-19 1.38752865305e-18
17233 chr8 30584000 30586199 . 500 . 4.54114273024 2.72658129151e-13 8.33371479205e-13
17234 chr8 30600800 30602399 . 500 . 4.35033841384 1.14313111468e-09 2.40574744642e-09
17235 chr8 30669400 30670399 . 500 . 29.1835201929 2.49504010075e-27 2.2341949993e-26
17236 chr8 30890000 30890599 . 500 . 6.7671930882 4.31438465469e-06 5.87342661888e-06
17237 chr8 30914800 30915199 . 500 . 11.4196383363 1.24721272811e-08 2.349166223e-08
17238 chr8 32081400 32081999 . 500 . 3.69119622993 0.000422313410863 0.000464793409716
17239 chr8 32086400 32087199 . 500 . 4.29456484443 1.59408576214e-05 2.02734595829e-05
17240 chr8 32123600 32124599 . 500 . 6.45959340237 1.10585333908e-08 2.09884691449e-08
17241 chr8 32129200 32130199 . 500 . 4.65244524814 7.29653038122e-06 9.59861742289e-06
17242 chr8 32186200 32186799 . 500 . 5.80045121845 1.45012990629e-05 1.85740121985e-05
17243 chr8 32188000 32188399 . 500 . 12.6884870404 8.87978655621e-10 1.88431429163e-09
17244 chr8 32188800 32188999 . 500 . 10.1507896323 1.59457446989e-07 2.63119518767e-07
17245 chr8 32189400 32190399 . 500 . 3.88118427117 1.15423517695e-05 1.49363740634e-05
17246 chr8 32192400 32194799 . 500 . 6.12547650225 1.86150880405e-17 8.13996146208e-17
17247 chr8 32199000 32199199 . 500 . 10.8758460346 2.24394746901e-12 6.32485347767e-12
17248 chr8 32202800 32203599 . 500 . 4.5114620588 9.82074056614e-05 0.00011362812284
17249 chr8 32218800 32219399 . 500 . 2.90022560923 0.0022047732854 0.00231884611221
17250 chr8 32406200 32406999 . 500 . 5.07539481615 1.01792518285e-07 1.71075283841e-07
17251 chr8 32572200 32572799 . 500 . 6.63705475958 3.13449580123e-10 7.113282357e-10
17252 chr8 32573200 32573599 . 500 . 16.4950331525 1.96307402455e-13 6.10194283384e-13
17253 chr8 32784400 32786399 . 500 . 4.2003267444 2.27835948185e-09 4.66015425776e-09
17254 chr8 32836800 32837799 . 500 . 5.07539481615 1.70975605418e-05 2.15714928909e-05
17255 chr8 32961200 32962399 . 500 . 4.73703516174 5.58136829968e-07 8.46238697757e-07
17256 chr8 33069400 33069999 . 500 . 5.07539481615 4.05011726936e-05 4.89743080551e-05
17257 chr8 33075200 33075999 . 500 . 4.15259575867 8.94332346524e-05 0.000104722915873
17258 chr8 33110200 33110999 . 500 . 4.39867550733 2.87426438386e-06 4.01051791746e-06
17259 chr8 33266200 33267399 . 500 . 6.7671930882 5.34414266009e-08 9.37432204552e-08
17260 chr8 33328600 33328999 . 500 . 10.1507896323 1.59457446989e-07 2.63119518767e-07
17261 chr8 33329400 33331599 . 500 . 7.14314825976 5.64493094514e-21 3.23713591357e-20
17262 chr8 33342200 33343199 . 500 . 9.06320502884 5.01347414327e-17 2.1248839788e-16
17263 chr8 33370800 33371599 . 500 . 3.3835965441 8.64468133018e-05 0.000101598927692
17264 chr8 33421600 33422799 . 500 . 2.90022560923 0.0022047732854 0.00231884611221
17265 chr8 33423200 33425199 . 500 . 6.34424352018 1.72046875859e-13 5.38994375351e-13
17266 chr8 33427000 33428399 . 500 . 11.1658685955 3.49203680006e-17 1.49717794763e-16
17267 chr8 33455000 33455799 . 500 . 9.13571066907 9.72308693876e-08 1.65089956439e-07
17268 chr8 33579000 33580799 . 500 . 6.8517830018 3.49339962935e-15 1.27035012717e-14
17269 chr8 34880800 34881799 . 500 . 2.85490958408 0.00158193882511 0.00167593603373
17270 chr8 36433400 36433799 . 500 . 11.8425879043 2.1891654591e-07 3.50979121418e-07
17271 chr8 37000000 37003999 . 500 . 4.99609177215 9.09766259139e-25 6.82630441044e-24
17272 chr8 37004400 37004999 . 500 . 5.80045121845 1.45012990629e-05 1.85740121985e-05
17273 chr8 37351000 37352199 . 500 . 9.13571066907 5.01293208354e-13 1.51075901442e-12
17274 chr8 37372800 37374199 . 500 . 4.35033841384 8.62044800511e-08 1.48177315838e-07
17275 chr8 37374600 37379799 . 500 . 8.23036997213 4.26719594904e-67 3.29155606142e-65
17276 chr8 37388800 37389799 . 500 . 3.12331988686 0.00134422197436 0.00142817920994
17277 chr8 37390200 37391599 . 500 . 3.72195619851 7.75301958721e-08 1.33483999302e-07
17278 chr8 37396200 37397199 . 500 . 3.72195619851 6.21062519837e-05 7.38133925215e-05
17279 chr8 37400600 37403799 . 500 . 5.41375447056 7.74609707286e-21 4.39658426897e-20
17280 chr8 37467600 37468599 . 500 . 4.68497983029 3.08937164895e-06 4.25795798233e-06
17281 chr8 37469000 37469399 . 500 . 8.88194092826 1.8379766388e-06 2.6402375265e-06
17282 chr8 37551400 37556199 . 500 . 12.4213609974 8.57293314694e-68 6.97427201031e-66
17283 chr8 37593600 37595599 . 500 . 4.56785533453 5.15892946972e-14 1.69239669833e-13
17284 chr8 37619600 37620799 . 500 . 17.0717825634 1.34923360378e-33 1.84588936404e-32
17285 chr8 37637200 37640999 . 500 . 5.24180120356 7.52308324432e-26 6.14507458177e-25
17286 chr8 37643800 37644599 . 500 . 6.7671930882 4.31438465469e-06 5.87342661888e-06
17287 chr8 37651400 37652199 . 500 . 6.34424352018 8.88266590936e-07 1.33329565088e-06
17288 chr8 37654000 37654399 . 500 . 5.80045121845 1.45012990629e-05 1.85740121985e-05
17289 chr8 37705800 37708599 . 500 . 6.42883343379 1.93594655807e-19 9.91864103465e-19
17290 chr8 37726600 37726999 . 500 . 35.527763713 4.72872296634e-11 1.16220480428e-10
17291 chr8 37728000 37730799 . 500 . 5.4431770492 6.16493411772e-31 7.06764719221e-30
17292 chr8 37743600 37744199 . 500 . 5.07539481615 4.05011726936e-05 4.89743080551e-05
17293 chr8 37748400 37748799 . 500 . 17.7638818565 1.01666559048e-08 1.94347889218e-08
17294 chr8 37756400 37760399 . 500 . 6.69520167237 4.42887077583e-31 5.14563338361e-30
17295 chr8 37761400 37762199 . 500 . 10.1507896323 8.63863798436e-09 1.66988736563e-08
17296 chr8 37887200 37889399 . 500 . 15.4468537883 5.30618827701e-58 2.91119582903e-56
17297 chr8 37890200 37890799 . 500 . 15.2261844484 8.39301537318e-10 1.79887737296e-09
17298 chr8 37892200 37892399 . 500 . 30.4523688969 1.92535833384e-09 3.9641529136e-09
17299 chr8 37895200 37895999 . 500 . 4.5114620588 9.82074056614e-05 0.00011362812284
17300 chr8 37961200 37963799 . 500 . 7.84379198859 4.02315469357e-29 4.10361778744e-28
17301 chr8 38011200 38012599 . 500 . 5.6393275735 2.26875858246e-14 7.59743937273e-14
17302 chr8 38033400 38034799 . 500 . 13.7035660036 8.65960775101e-23 5.62398701192e-22
17303 chr8 38088400 38089999 . 500 . 12.0540626884 8.23165768914e-16 3.14282594729e-15
17304 chr8 38125400 38127199 . 500 . 7.7466552457 1.60210251469e-17 7.03318541269e-17
17305 chr8 38238400 38240799 . 500 . 10.3320537329 1.96508415954e-38 3.68859421783e-37
17306 chr8 38243600 38244799 . 500 . 5.35736119482 1.41008915229e-09 2.94918880313e-09
17307 chr8 38261200 38262599 . 500 . 10.5133178334 4.34980820471e-21 2.51452951857e-20
17308 chr8 38300200 38300799 . 500 . 6.7671930882 4.31438465469e-06 5.87342661888e-06
17309 chr8 38315800 38316799 . 500 . 5.53679434489 5.05337393681e-07 7.72847461792e-07
17310 chr8 38322600 38326799 . 500 . 5.45134998771 8.13260680844e-25 6.11703541863e-24
17311 chr8 38385200 38386799 . 500 . 5.6393275735 2.28648949767e-18 1.08194324658e-17
17312 chr8 38394800 38395799 . 500 . 5.6393275735 2.71466753511e-06 3.80579986398e-06
17313 chr8 38410400 38412399 . 500 . 7.21240315979 1.00395721908e-15 3.76476931233e-15
17314 chr8 38421000 38421399 . 500 . 13.5343861764 1.42791367041e-08 2.64081889491e-08
17315 chr8 38429200 38429799 . 500 . 5.6393275735 2.71466753511e-06 3.80579986398e-06
17316 chr8 38431000 38432199 . 500 . 2.76839717244 0.000574601944734 0.000624938511947
17317 chr8 38446600 38447799 . 500 . 6.9786678722 1.15377627426e-07 1.92726052246e-07
17318 chr8 38518000 38518199 . 500 . 22.8392766727 1.73978441668e-11 4.53765493965e-11
17319 chr8 38540200 38540999 . 500 . 4.5114620588 9.82074056614e-05 0.00011362812284
17320 chr8 38626600 38627599 . 500 . 4.68497983029 3.08937164895e-06 4.25795798233e-06
17321 chr8 38644000 38645799 . 500 . 9.38948040987 1.76814487685e-24 1.30814076419e-23
17322 chr8 38731600 38732599 . 500 . 8.45899136025 8.6526434035e-11 2.05911137291e-10
17323 chr8 38741800 38742599 . 500 . 6.52550762076 1.97246757086e-06 2.80441260658e-06
17324 chr8 38748000 38749399 . 500 . 4.39867550733 2.87426438386e-06 4.01051791746e-06
17325 chr8 38749800 38750199 . 500 . 8.45899136025 5.3651659684e-08 9.34491786669e-08
17326 chr8 38756000 38759799 . 500 . 8.55566554722 2.83664054112e-35 4.35858956477e-34
17327 chr8 38769400 38771999 . 500 . 3.75137877715 4.77940976495e-11 1.16780616892e-10
17328 chr8 38780800 38782399 . 500 . 4.84469505178 1.4772057763e-09 3.08434579753e-09
17329 chr8 38790000 38790799 . 500 . 15.2261844484 8.39301537318e-10 1.79887737296e-09
17330 chr8 38792600 38797399 . 500 . 8.39392219594 6.76568580208e-73 6.59949953918e-71
17331 chr8 38853000 38853999 . 500 . 10.1507896323 1.4571979627e-12 4.18463480118e-12
17332 chr8 38854400 38854999 . 500 . 32.1441671689 6.34718208268e-24 4.45906045868e-23
17333 chr8 38856000 38856599 . 500 . 6.34424352018 8.88266590936e-07 1.33329565088e-06
17334 chr8 38857600 38858599 . 500 . 3.17212176009 0.000440005600931 0.000482270907386
17335 chr8 39976400 39976999 . 500 . 2.13700834364 0.0146647791463 0.0149873647568
17336 chr8 40011000 40011599 . 500 . 3.12331988686 0.00134422197436 0.00142817920994
17337 chr8 40031000 40032199 . 500 . 3.22979670119 4.88975604815e-05 5.83989408648e-05
17338 chr8 40200400 40201199 . 500 . 2.98552636244 0.000718863532552 0.000777639268548
17339 chr8 40672600 40673399 . 500 . 8.12063170584 9.96511973417e-07 1.47747959594e-06
17340 chr8 40958000 40958999 . 500 . 4.06031585292 1.38458420457e-05 1.78505293255e-05
17341 chr8 41003800 41004399 . 500 . 2.53769740807 0.00747445714337 0.00769730512057
17342 chr8 41009000 41009799 . 500 . 4.22949568012 3.76946355803e-05 4.59762667972e-05
17343 chr8 41013800 41015199 . 500 . 6.09047377938 1.75410126105e-07 2.86542777794e-07
17344 chr8 41052800 41053799 . 500 . 5.07539481615 1.30722190371e-06 1.90063978098e-06
17345 chr8 41054400 41055599 . 500 . 9.51636528028 1.58039636754e-11 4.15606394573e-11
17346 chr8 41058200 41058999 . 500 . 5.07539481615 1.01792518285e-07 1.71075283841e-07
17347 chr8 41059600 41060399 . 500 . 8.88194092826 1.61434964329e-10 3.75567938084e-10
17348 chr8 41105600 41107799 . 500 . 4.59957655213 8.44200287079e-12 2.26835965213e-11
17349 chr8 41166000 41167399 . 500 . 10.1507896323 1.4571979627e-12 4.18463480118e-12
17350 chr8 41348400 41348799 . 500 . 8.45899136025 5.3651659684e-08 9.34491786669e-08
17351 chr8 41386000 41386399 . 500 . 32.990066305 1.72917432443e-17 7.5748918411e-17
17352 chr8 41386800 41387799 . 500 . 6.8517830018 3.49339962935e-15 1.27035012717e-14
17353 chr8 41434800 41436399 . 500 . 7.91761591319 5.05059801097e-23 3.3568747683e-22
17354 chr8 41513200 41514599 . 500 . 3.3835965441 8.64468133018e-05 0.000101598927692
17355 chr8 41539600 41541999 . 500 . 7.94409623397 1.69699095922e-21 9.98882060334e-21
17356 chr8 41543200 41543999 . 500 . 5.49834438416 2.17928825817e-07 3.51936816698e-07
17357 chr8 41551400 41552999 . 500 . 5.07539481615 5.57256131234e-07 8.47044494951e-07
17358 chr8 41556600 41557399 . 500 . 5.07539481615 4.05011726936e-05 4.89743080551e-05
17359 chr8 41559200 41560199 . 500 . 6.94527711683 7.54844073961e-15 2.67640157434e-14
17360 chr8 41568200 41572199 . 500 . 6.32472277089 4.40550660851e-38 8.0330535201e-37
17361 chr8 41572600 41575799 . 500 . 5.96157486341 2.14833083151e-33 2.89042917499e-32
17362 chr8 41576200 41577799 . 500 . 5.92129395217 3.77402643098e-11 9.55014162441e-11
17363 chr8 41591600 41594599 . 500 . 3.98781021269 1.48210642751e-14 5.12016617458e-14
17364 chr8 41628200 41628599 . 500 . 5.39260699216 7.55493529425e-09 1.47602206906e-08
17365 chr8 41645200 41645999 . 500 . 2.53769740807 0.00177849468247 0.00187736612162
17366 chr8 41648400 41650999 . 500 . 7.04915946687 1.53051984031e-26 1.31302233626e-25
17367 chr8 41654400 41657599 . 500 . 7.04915946687 1.63880731715e-38 3.08262993034e-37
17368 chr8 41665600 41666599 . 500 . 3.51373487272 0.000334721061221 0.000370556864271
17369 chr8 41667200 41669399 . 500 . 5.59594813062 1.92895118595e-19 9.89036619812e-19
17370 chr8 41669800 41670799 . 500 . 3.17212176009 0.000440005600931 0.000482270907386
17371 chr8 41676200 41677399 . 500 . 5.07539481615 2.75808461752e-10 6.31002531077e-10
17372 chr8 41685200 41686999 . 500 . 6.43708610829 1.04361369004e-25 8.43114825116e-25
17373 chr8 41702600 41703199 . 500 . 5.07539481615 5.57256131234e-07 8.47044494951e-07
17374 chr8 41709600 41710399 . 500 . 6.7671930882 5.34414266009e-08 9.37432204552e-08
17375 chr8 41716000 41716599 . 500 . 7.10555274261 9.21208394999e-06 1.20137340921e-05
17376 chr8 41908400 41910999 . 500 . 10.9628528029 7.63623353799e-38 1.36484302168e-36
17377 chr8 41977000 41978399 . 500 . 5.41375447056 1.74990184294e-08 3.1936175502e-08
17378 chr8 41997200 41998799 . 500 . 4.46019544449 1.75876203499e-11 4.56758723463e-11
17379 chr8 42009600 42011799 . 500 . 6.88803582192 1.92539348179e-20 1.05801207693e-19
17380 chr8 42050400 42055599 . 500 . 6.34424352018 4.78332352274e-64 3.39033872543e-62
17381 chr8 42062800 42063999 . 500 . 1.81264100577 0.0257341449226 0.0262042672651
17382 chr8 42064400 42064999 . 500 . 2.4041343866 0.0052461588024 0.00542223156523
17383 chr8 42071800 42073399 . 500 . 3.80654611211 9.72427554332e-08 1.64025596749e-07
17384 chr8 42128200 42129999 . 500 . 4.69943964458 1.12634453005e-10 2.64950885152e-10
17385 chr8 42134400 42135999 . 500 . 7.19014265621 8.93158621393e-11 2.11497267045e-10
17386 chr8 42195400 42196399 . 500 . 2.53769740807 0.00124787662847 0.00132837999987
17387 chr8 42248800 42249999 . 500 . 11.4864198471 1.62827014623e-31 1.95509174295e-30
17388 chr8 42322400 42322599 . 500 . 10.1507896323 2.98855826824e-06 4.15549449646e-06
17389 chr8 42363800 42364799 . 500 . 6.09047377938 1.75410126105e-07 2.86542777794e-07
17390 chr8 42396200 42397599 . 500 . 10.1507896323 3.57601507017e-36 5.82069233049e-35
17391 chr8 42398200 42399399 . 500 . 3.47263855842 3.81676442245e-05 4.6404613172e-05
17392 chr8 42522400 42522799 . 500 . 11.8425879043 2.1891654591e-07 3.50979121418e-07
17393 chr8 42574600 42575599 . 500 . 3.5950713281 2.55520308008e-06 3.59610237546e-06
17394 chr8 42576000 42576399 . 500 . 4.5114620588 9.82074056614e-05 0.00011362812284
17395 chr8 42608600 42609199 . 500 . 3.5527763713 0.000998328545534 0.00106810855475
17396 chr8 42697600 42699199 . 500 . 7.85867584436 1.34397152002e-27 1.24178704326e-26
17397 chr8 42751200 42752999 . 500 . 13.4497962628 1.31159424111e-41 3.02846017592e-40
17398 chr8 42774800 42775199 . 500 . 7.10555274261 9.21208394999e-06 1.20137340921e-05
17399 chr8 42911000 42912399 . 500 . 9.39887928916 3.68432579209e-32 4.5699285473e-31
17400 chr8 42948200 42949399 . 500 . 7.80829971715 6.46613729464e-13 1.92098411086e-12
17401 chr8 42955200 42955599 . 500 . 35.527763713 4.72872296634e-11 1.16220480428e-10
17402 chr8 42994400 42996799 . 500 . 15.6491340165 1.53186861512e-61 9.82645425453e-60
17403 chr8 43046600 43047599 . 500 . 8.58912968887 8.29422359466e-15 2.93113135616e-14
17404 chr8 43054000 43055599 . 500 . 3.51373487272 1.98111594707e-06 2.80223453755e-06
17405 chr8 47126800 47128599 . 500 . 5.26337240193 7.55393186438e-13 2.23358285521e-12
17406 chr8 47144400 47145199 . 500 . 6.7671930882 4.31438465469e-06 5.87342661888e-06
17407 chr8 47186800 47187399 . 500 . 15.2261844484 8.39301537318e-10 1.79887737296e-09
17408 chr8 47330800 47331599 . 500 . 13.9573357444 5.8010183301e-11 1.398718012e-10
17409 chr8 47528400 47529999 . 500 . 6.16297941961 4.17636827203e-17 1.78705161964e-16
17410 chr8 47829600 47830599 . 500 . 7.19014265621 8.93158621393e-11 2.11497267045e-10
17411 chr8 47860200 47861399 . 500 . 4.19271745682 7.50082677746e-08 1.29795356857e-07
17412 chr8 48100200 48100999 . 500 . 10.1507896323 8.63863798436e-09 1.66988736563e-08
17413 chr8 48172800 48173999 . 500 . 9.68939010356 2.76103341248e-15 1.00767752605e-14
17414 chr8 48190400 48191799 . 500 . 3.17212176009 3.62979986122e-05 4.43947218597e-05
17415 chr8 48264600 48265999 . 500 . 3.2990066305 6.53549685532e-05 7.75163201669e-05
17416 chr8 48267200 48267799 . 500 . 5.6393275735 2.71466753511e-06 3.80579986398e-06
17417 chr8 48423400 48424199 . 500 . 2.4041343866 0.0052461588024 0.00542223156523
17418 chr8 48424600 48424999 . 500 . 14.2111054852 2.43024702655e-13 7.4806041286e-13
17419 chr8 48522600 48523199 . 500 . 3.17212176009 0.000440005600931 0.000482270907386
17420 chr8 48571600 48571799 . 500 . 5.07539481615 0.00022962583564 0.000257792638564
17421 chr8 48572200 48572599 . 500 . 7.61309222422 5.04094294922e-07 7.76933519629e-07
17422 chr8 48573000 48573199 . 500 . 5.92129395217 3.33224765647e-05 4.09311129573e-05
17423 chr8 48649200 48652399 . 500 . 7.61309222422 1.4002457472e-31 1.6850748941e-30
17424 chr8 48664400 48665599 . 500 . 5.6393275735 2.71466753511e-06 3.80579986398e-06
